id,number,title,pipeline,workgroup,type,project,body,repo
442339979,40,Add IMMPACT contact email list to Sharepoint/Office 365 account,Backlog,Other,Other,No,"Description: Add IMMPACT contact email list to Sharepoint/Office 365 account for Service Requests

Request Date: 2018-08-07 00:00:00

Request ID: DTS18-100465

Status: Backlog

Customer Priority: 

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5b69e9f8719b560a3e65f0f3

",atd-geospatial
441400790,31,CTN Documentation Epic,Backlog,TE,Documentation,No,Epic issue for hosting CTN documentation updates/progress.,atd-geospatial
440829350,24,Enterprise Transportation Project Tracking - New Feature Class to GISMAINT1,Backlog,ATSD,Data,No,"On 1/29/19, Nathan Wilkes requested to move a ""Projects"" layer from a file GDB saved in the Active Transporation folder in the G Drive to the GISMAINT1 environment.

Moving the layer to GISMAINT1 is not a problem, however his existing Mxd will have broken links once we move the data. He asked whether or not we could automate this task.",atd-geospatial
440813914,23,Parking Inventory Management,In Progress,ROW,Data,No,"- About: Create editing application of parking inventory
- Stakeholders: Parking Enforcement Management
- Resources:
Data Dictionary: g:\ATD\ATD_GIS\01_ADMIN\DATA_MANAGEMENT\Data_Migration_parking\parking_inventory\data_dictionary
Testing: Mxd g:\ATD\ATD_GIS\Parking_Enf_Mgmt\working
Requested by: Tracy Linder",atd-geospatial
439183518,20,Dockless mobility operator area web map,Icebox,PE,Map Request,No,"Taking the data and converting the screenshots for the Current Operators areas seen on https://austintexas.gov/docklessmobility into a web map app on ArcGIS Online. The plan is to display the areas of the operators with a supplemental license and also show the Downtown Austin Project Coordination Zone (DAPCZ), which is the main area of all dockless operators. Also to be included on the map is a point feature for the dockless scooter and bike parking areas.",atd-geospatial
438962241,19,Markings work orders,Recurring,SMB,Data,No,"This is for keeping track of Markings work orders that come in. Features modified include markings_specialty_line, markings_specialty_point, and markings_short_line. markings_long_line exists, but no linework is currently created or modified.",atd-geospatial
438500142,17,Attribute auto-generate ID script implementation,Backlog,DTS,IT Support,No,Work with Mark Hawkins from CTM on an auto-generate ID script implementation for GIS layers.,atd-geospatial
438488424,15,AGOL Audit,Backlog,DTS,Data,No,"Complete and audit of all AGOL content owned by ATD Publisher and Admin. Find old and outdated content, determine if it's still needed or can be removed. All work in reference to project to be saved in: g:\ATD\ATD_GIS\01_ADMIN\ArcGIS_Online\AGOL_Audit.

Requested by John Clary",atd-geospatial
438409418,12,CTN Editing Epic,Backlog,DTS,,No,Epic issue to host all updates to the CTN as they happen.,atd-geospatial
435301276,4,Weekly Update: AMANDA street closure feature service and related maps,Recurring,OSE,Data,No,Each Monday an FME Workbench is ran on AMANDA Street Closures data that updates a feature of upcoming events. The feature is then published to ArcGIS Online and is used to update the Street Events Web Map and and ACE Downtown Conflicts Web Map.,atd-geospatial
435301232,3,Weekly Update: AMANDA street closure - FME to Python,Backlog,OSE,Feature,No,,atd-geospatial
489278921,211,"DSDD addition to ""Asset Management"" tabs",New Issues,AMD,Enhancement,No,"<!---
Submitted by: billy.bolander@austintexas.gov
--->

Describe the problem.
> DSDD addition to ""Asset Management"" tabs
the tracking used by S&M is not accessible or sufficient for my needs.
can use the serial number of the unit as an asset #
There are currently 33 units. The technician can update the rotational location upon notification from S&M once they are moved. S&M already notifies others via email when units are relocated. Add me. I will update actual location of unit through the serial number. Need ability to create, modify, submit and close work orders for these units. Currently no way for AMD to track repairs and maintenance to these units.

Describe the outcome you'd like to see when this feature is implemented.
> maintenance and repair records as well as material requirements and time keeping will be trackable with this enhancement

Describe any workarounds you currently have in place or alternative solutions you've considered.
> Excel spreadsheet is currently being created as a temp workaround.

Is there anything else we should know?
> TBD

Request ID: DTS19-100185

",atd-knack-data-tracker
486595629,208,Bond Corridor Tag for Data Tracker Signals,Backlog,AMD,Enhancement,No,"<!---
Email: joshil.bhatpuria
--->

Describe the problem.
> Would like to know which signals and detectors are part of the bond corridors. 

Describe the outcome you'd like to see when this feature is implemented.
> I would like to see a field on the Signals table showing what funding source is has so that the TMC can easily focus on those signals when they update the detectors.

Describe any workarounds you currently have in place or alternative solutions you've considered.
> Tracking a spreadsheet with the signals on them and referencing them when having to focus on bond corridor signal intersections. 

Is there anything else we should know?
> Trying to get ahead and being proactive, the sooner the better.

[Attachment](https://api.knack.com/v1/applications/595d00ebd315cc4cb98daff4/download/asset/5d66e54f2dffcb001586a45b/bondintersectionslist.csv) (4.82kb)

Request ID: DTS19-100180

",atd-knack-data-tracker
486594270,207,Revise the public facing “Signal Projects” page on http://transportation.austintexas.io/,Backlog,AMD,Enhancement,No,"Email
> renee.orr

Describe the problem.
> I would like to request Data Tracker support to revise the public facing “Signal Projects” page.  
- Fixed this issue (Diana)


>We would like to discuss revising this page to remove the “turned on” signals and instead to show signals/PHB that are recommended but not yet funded or in design.

>As a part of this we would like to have a discussion about what other data may be shown on this page and the possibility of showing some sort of order preference for the recommended locations.

>Also, we would like to look at paring down the data that gets posted to the data portal.   The signal/PHB request data in the data portal is pretty overwhelming and difficult to manipulate.

>Please let me know when we could meet to further discuss and define these changes.


Describe the outcome you'd like to see when this feature is implemented.
> In addition to the signals/PHBs in construction and design; Citizens will be able to see recommended signals/PHBs, and an approximate order they would be constructed in if they were all funded.  A field would be needed to explain why a location was constructed out of order.

Describe any workarounds you currently have in place or alternative solutions you've considered.
> This information is not currently available to the public.

Request ID: DTS19-100175

",atd-knack-data-tracker
485326128,202,Traffic Count Reporting Widgets,In Progress,AMD,Feature,No,"From Jen:

Can you help us aggregate monthly statistics for the traffic count group? It may be helpful to break this down by request type, and also by geographic area (north/central/south).

We’re trying to get a more quantitative sense of the workload of this group and how it is changing over time.


Show trends over time

- Number of Requests each month
- Number Completed each month
- Time to completion (_Completed Date-Created Date_)
",atd-knack-data-tracker
476983346,181,Setup ETL Push for School Zone Beacons,Backlog,AMD,Data,No,"There is currently no live ETL push from Data Tracker to Socrata for the School Zone Beacons dataset:
https://data.austintexas.gov/Transportation-and-Mobility/School-Zone-Beacons/v6kq-45cf

We should be able to set this up quickly, by adding a Knack config for `knack_data_pub.py` and scheduling the job.",atd-knack-data-tracker
475320979,178,"""Duplicate-Open"" SRs Not Closed in 311 CSR",Backlog,AMD,Other,No,"From Jonthan L:
> We got a list yesterday of 31 CSRs (on the attached file, they are on the Raw Data_2 tab, near the bottom in the Traffic Signal – Maintenance section), that were listed as being Overdue.  I went through much of the list, and it appears that they are all “Duplicate-Open” CSRs, that the original CSR were closed, but these duplicates didn’t get the message to be closed as well.  They don’t show up on Data Tracker, and only on the Motorla CSR website.  We’re going through them and closing them manually on the CSR site, but I was just letting you know about that glitch, that these Duplicates weren’t automatically closed.  I don’t know if they were the only Duplicates in that timeframe (March to mid-June), but I would guess not, that there were a lot more Duplicates since then, that did close.",atd-knack-data-tracker
471714705,171,"Add field for ""School"" in School Zone Beacon list",Backlog,AMD,Enhancement,No,"Jen Duthie
AMD

Emailed
>Have a field in the school zone page to denote which school the beacon is serving. Currently, we have a field for “Zone,” but since multiple schools are in a zone, we could also populate a “School” field to specify the school. 
",atd-knack-data-tracker
465782651,164,"TCP enhancements - New field ""Billable"" and add Status selctions",Backlog,ROW,Enhancement,No,"Ryan Mooney/Ryan Ward
ROW

Asking for enhancement update to TCP Tracker

>Per Ryan Ward, **Wednesday, July 3, 2019 10:57 AM**, Could you get this update on the radar and would this be an ask that can be done by Tracy quickly? Below is the need:
•	New Attribute – Billable (Selection of `Yes` or `No`)
•	Status – Add `Pending Payment`; `Review Complete`; and `Approved` if it’s not already an option

>I believe that ROW is asking for new field to be added to the `tcp_submisson` table
-[ ] `Approved` status already exists
-[ ] `Review Complete`
-[ ] `Pending Payment`
",atd-knack-data-tracker
